TITLE="Riemann Problem 1D slice t=0"
VARIABLES="x","rho","u","p","e","rho_ex","u_ex","p_ex","e_ex"
ZONE T="Numerical", I=100, F=POINT
0.005 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.015 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.025 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.035 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.045 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.055 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.065 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.075 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.085 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.095 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.105 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.115 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.125 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.135 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.145 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.155 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.165 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.175 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.185 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.195 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.205 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.215 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.225 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.235 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.245 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.255 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.265 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.275 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.285 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.295 1 0.75 1 2.5 0.729922 1.11101 0.643556 2.2042
0.305 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.315 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.325 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.335 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.345 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.355 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.365 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.375 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.385 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.395 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.405 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.415 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.425 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.435 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.445 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.455 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.465 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.475 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.485 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.495 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.505 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.515 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.525 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.535 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.545 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.555 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.565 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.575 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.585 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.595 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.605 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.615 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.625 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.635 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.645 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.655 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.665 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.675 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.685 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.695 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.705 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.715 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.725 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.735 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.745 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.755 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.765 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.775 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.785 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.795 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.805 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.815 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.825 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.835 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.845 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.855 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.865 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.875 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.885 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.895 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.905 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.915 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.925 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.935 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
0.945 0.125 0 0.1 2 0.729922 1.11101 0.643556 2.2042
