TITLE="Riemann Problem 1D slice t=0.15"
VARIABLES="x","rho","u","p","e","rho_ex","u_ex","p_ex","e_ex"
ZONE T="Numerical", I=100, F=POINT
0.005 1 -2 0.4 1 1 -2 0.4 1
0.015 0.999986 -1.99999 0.399992 0.999995 1 -2 0.4 1
0.025 0.999829 -1.99987 0.399904 0.999931 1 -2 0.4 1
0.035 0.998802 -1.9991 0.399329 0.999521 1 -2 0.4 1
0.045 0.994824 -1.99612 0.397107 0.997933 1 -2 0.4 1
0.055 0.984739 -1.98854 0.391498 0.993912 1 -2 0.4 1
0.065 0.966182 -1.97446 0.381254 0.986497 1 -2 0.4 1
0.075 0.938988 -1.95348 0.366414 0.975556 1 -2 0.4 1
0.085 0.904778 -1.92645 0.348023 0.961625 1 -2 0.4 1
0.095 0.865748 -1.89468 0.327418 0.945476 0.947325 -1.95972 0.370816 0.978587
0.105 0.823846 -1.85939 0.305751 0.927815 0.878333 -1.90417 0.333567 0.949432
0.115 0.780527 -1.82148 0.283859 0.909189 0.813421 -1.84861 0.299572 0.920717
0.125 0.736795 -1.78162 0.262299 0.889999 0.752405 -1.79306 0.268591 0.892443
0.135 0.693312 -1.74025 0.241421 0.870536 0.695106 -1.7375 0.240398 0.86461
0.145 0.650514 -1.69768 0.221439 0.851014 0.641353 -1.68195 0.214781 0.837219
0.155 0.608684 -1.65409 0.202473 0.831602 0.590978 -1.62639 0.19154 0.810268
0.165 0.568008 -1.60962 0.184587 0.812434 0.543819 -1.57083 0.170489 0.783758
0.175 0.528609 -1.56437 0.167806 0.79362 0.49972 -1.51528 0.151453 0.757688
0.185 0.490572 -1.51838 0.152127 0.775255 0.458529 -1.45972 0.134268 0.73206
0.195 0.453961 -1.47169 0.137535 0.757416 0.4201 -1.40417 0.118783 0.706873
0.205 0.418825 -1.42432 0.124 0.740169 0.384293 -1.34861 0.104854 0.682126
0.215 0.385204 -1.37626 0.111488 0.723565 0.350969 -1.29306 0.09235 0.657821
0.225 0.353135 -1.32752 0.0999573 0.707642 0.319999 -1.2375 0.0811461 0.633956
0.235 0.32265 -1.27808 0.0893646 0.692427 0.291254 -1.18195 0.0711281 0.610533
0.245 0.293775 -1.22791 0.079664 0.677935 0.264613 -1.12639 0.0621894 0.58755
0.255 0.266529 -1.177 0.0708083 0.664171 0.239959 -1.07083 0.0542315 0.565008
0.265 0.240926 -1.12531 0.0627495 0.651128 0.217177 -1.01528 0.0471628 0.542907
0.275 0.216969 -1.07282 0.0554394 0.638794 0.196159 -0.959724 0.040899 0.521247
0.285 0.19465 -1.0195 0.0488297 0.627146 0.176802 -0.904168 0.0353623 0.500028
0.295 0.173952 -0.965297 0.0428728 0.616158 0.159003 -0.848613 0.0304809 0.47925
0.305 0.154846 -0.910183 0.037522 0.605795 0.142668 -0.793057 0.0261888 0.458913
0.315 0.137291 -0.854116 0.0327315 0.596022 0.127703 -0.737502 0.0224255 0.439016
0.325 0.121238 -0.797056 0.028457 0.586799 0.114022 -0.681946 0.0191356 0.419561
0.335 0.106628 -0.738959 0.0246559 0.578082 0.101539 -0.62639 0.0162684 0.400546
0.345 0.0933946 -0.679785 0.0212876 0.569829 0.090174 -0.570835 0.0137776 0.381973
0.355 0.0814658 -0.619494 0.0183134 0.561995 0.0798503 -0.515279 0.0116211 0.36384
0.365 0.0707661 -0.55805 0.015697 0.55454 0.0704946 -0.459724 0.00976065 0.346148
0.375 0.0612169 -0.495432 0.0134046 0.547423 0.0620372 -0.404168 0.00816155 0.328898
0.385 0.0527385 -0.431655 0.0114044 0.540612 0.0544116 -0.348613 0.00679248 0.312088
0.395 0.0452539 -0.366786 0.00966798 0.534096 0.0475551 -0.293057 0.00562518 0.295719
0.405 0.0386911 -0.300997 0.00817008 0.527905 0.0414079 -0.237502 0.00463422 0.279791
0.415 0.0329863 -0.23468 0.00688961 0.522156 0.0359135 -0.181946 0.00379683 0.264304
0.425 0.0280904 -0.168681 0.00581083 0.517155 0.0310184 -0.12639 0.00309263 0.249257
0.435 0.0239776 -0.104808 0.00492602 0.513607 0.0266723 -0.0708349 0.00250349 0.234652
0.445 0.0206569 -0.0467668 0.0042395 0.513086 0.0228276 -0.0152793 0.00201328 0.220488
0.455 0.0181342 -0.00121262 0.00376944 0.51966 0.0218521 0 0.00189387 0.216669
0.465 0.0163866 0.023849 0.00353253 0.538936 0.0218521 0 0.00189387 0.216669
0.475 0.0151835 0.0267371 0.00349473 0.575416 0.0218521 0 0.00189387 0.216669
0.485 0.01392 0.017069 0.00354807 0.637224 0.0218521 0 0.00189387 0.216669
0.495 0.0118159 0.00540637 0.00359242 0.760083 0.0218521 0 0.00189387 0.216669
0.505 0.0118159 -0.00540637 0.00359242 0.760083 0.0218521 0 0.00189387 0.216669
0.515 0.01392 -0.017069 0.00354807 0.637224 0.0218521 0 0.00189387 0.216669
0.525 0.0151835 -0.0267371 0.00349473 0.575416 0.0218521 0 0.00189387 0.216669
0.535 0.0163866 -0.023849 0.00353253 0.538936 0.0218521 0 0.00189387 0.216669
0.545 0.0181342 0.00121262 0.00376944 0.51966 0.0218521 0 0.00189387 0.216669
0.555 0.0206569 0.0467668 0.0042395 0.513086 0.0228276 0.0152793 0.00201328 0.220488
0.565 0.0239776 0.104808 0.00492602 0.513607 0.0266723 0.0708349 0.00250349 0.234652
0.575 0.0280904 0.168681 0.00581083 0.517155 0.0310184 0.12639 0.00309263 0.249257
0.585 0.0329863 0.23468 0.00688961 0.522156 0.0359135 0.181946 0.00379683 0.264304
0.595 0.0386911 0.300997 0.00817008 0.527905 0.0414079 0.237502 0.00463422 0.279791
0.605 0.0452539 0.366786 0.00966798 0.534096 0.0475551 0.293057 0.00562518 0.295719
0.615 0.0527385 0.431655 0.0114044 0.540612 0.0544116 0.348613 0.00679248 0.312088
0.625 0.0612169 0.495432 0.0134046 0.547423 0.0620372 0.404168 0.00816155 0.328898
0.635 0.0707661 0.55805 0.015697 0.55454 0.0704946 0.459724 0.00976065 0.346148
0.645 0.0814658 0.619494 0.0183134 0.561995 0.0798503 0.515279 0.0116211 0.36384
0.655 0.0933946 0.679785 0.0212876 0.569829 0.090174 0.570835 0.0137776 0.381973
0.665 0.106628 0.738959 0.0246559 0.578082 0.101539 0.62639 0.0162684 0.400546
0.675 0.121238 0.797056 0.028457 0.586799 0.114022 0.681946 0.0191356 0.419561
0.685 0.137291 0.854116 0.0327315 0.596022 0.127703 0.737502 0.0224255 0.439016
0.695 0.154846 0.910183 0.037522 0.605795 0.142668 0.793057 0.0261888 0.458913
0.705 0.173952 0.965297 0.0428728 0.616158 0.159003 0.848613 0.0304809 0.47925
0.715 0.19465 1.0195 0.0488297 0.627146 0.176802 0.904168 0.0353623 0.500028
0.725 0.216969 1.07282 0.0554394 0.638794 0.196159 0.959724 0.040899 0.521247
0.735 0.240926 1.12531 0.0627495 0.651128 0.217177 1.01528 0.0471628 0.542907
0.745 0.266529 1.177 0.0708083 0.664171 0.239959 1.07083 0.0542315 0.565008
0.755 0.293775 1.22791 0.079664 0.677935 0.264613 1.12639 0.0621894 0.58755
0.765 0.32265 1.27808 0.0893646 0.692427 0.291254 1.18195 0.0711281 0.610533
0.775 0.353135 1.32752 0.0999573 0.707642 0.319999 1.2375 0.0811461 0.633956
0.785 0.385204 1.37626 0.111488 0.723565 0.350969 1.29306 0.09235 0.657821
0.795 0.418825 1.42432 0.124 0.740169 0.384293 1.34861 0.104854 0.682126
0.805 0.453961 1.47169 0.137535 0.757416 0.4201 1.40417 0.118783 0.706873
0.815 0.490572 1.51838 0.152127 0.775255 0.458529 1.45972 0.134268 0.73206
0.825 0.528609 1.56437 0.167806 0.79362 0.49972 1.51528 0.151453 0.757688
0.835 0.568008 1.60962 0.184587 0.812434 0.543819 1.57083 0.170489 0.783758
